GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA9S_0	the coronavirus, which has infected more than 59 million people in 190 countries	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA9W_4	The interesting details include the exact nature of what was done to the virus after the virus was extracted from bats, and who paid to have that done	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA72_2	the market could be the initial place	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAB1_1	the [animal to human] transmission of SARS-CoV-2 might be associated with this unusual heat wave	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVFD_0	Informed French citizens are absolutely furious about it	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CABT_1	WeChat users were using terms related to symptoms of the novel coronavirus more than two weeks before officials confirmed the first case	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_1	more than 1 million Coloradans now have been vaccinated against the coronavirus	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PIA_1	A single individual can infect more people	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATIU_0	black people cannot get coronavirus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJP_5	Pre-pandemic, American mink that escaped or were intentionally released from European farms were considered some of the worst invaders on the continent	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958K_3	the virus dubbed COVID-19 is similar to a virus found in bats	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P5Z_1	A number of studies show you can get infected at a good distance because of those large fans	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHW_8	companion pets can spread other diseases to people, according to the CDC	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958F_1	SARS-CoV-2 derives from HIV is based on an incorrect analysis of an article published by Indian scientists on the open science website bioRxiv	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PK3_2	bats are a natural reservoir of SARS-CoV-2, but an intermediate host was needed for it to jump from bats to humans	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA66_1	Coronavirus is transmitted through the air and primarily infects the upper respiratory and gastrointestinal tract of mammals and birds	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PA1_1	infected people who show no symptoms can transmit the virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AL_0	the coronavirus is a genetically engineered bioweapon 	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958O_3	Even if the exact source of the disease is not known yet, the virus originally came from wildlife	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04959X_0	highly troubling and worthy of a full investigation	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVHH_0	This is just the latest tool of big tech to be deployed against law-abiding citizens	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_6	where masks are required in counties at Level Blue or higher	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DYJ_1	the virus was created in a laboratory	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRA_12	Across the country, Italians must wear masks any time they are in an enclosed space, including in restaurants, stores, public transit and anywhere else	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATMO_0	using it on the entire body could cause problems, especially in small children	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVBO_0	More than 70,500 have now been infected nationwide by the virus, which first emerged in December in Hubei province before spreading across the country	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PKE_4	, people who are older are more vulnerable to becoming severely ill with the new coronavirus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958K_4	a growing number of patients had no exposure to the market "suggesting animal-to person spread	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJM_6	The West Nile illness is contracted typically by a mosquito bite, while novel coronavirus is currently believed to spread through sneezing, coughing or touching, according to the CDC	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA1A_2	When you touch you face for adjusting the mask, you are unknowingly increasing the risk of being a victim	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AT_4	No, antibiotics do not work against viruses, only bacteria	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJP_4	Some of these mutations can help the virus spread faster, worsen the severity of disease, make it harder for the body to fight, or make therapeutics or vaccines less effective	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATG2_0	the pandemic peak has passed in New York City, and maybe in other hot spots of infection too	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6P_15	This method is even less common than airborne transmission	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6P_2	It only means the market played a role in spreading the virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5M_5	wearing a face mask restricts breathing, leading to the conditions hypoxemia and hypercapnia	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CABS_0	community transmission of the coronavirus in Wuhan was going on in early January, unrelated to the wet market	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVBV_0	action to protect at-risk patients as COVID-19 spreads nationwide, recommending a notice to medical providers underlining their legal obligations to provide care without discrimination	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6I_4	most of the members of the coronavirus family only cause mild flu-like symptoms during infection	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJY_2	These settings usually have people talking, singing, laughing, and crying in small indoor spaces leading to a higher chance of transmission and infection	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA1A_3	An ill fitting mask can cause serious harm	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DUR_3	the Wuhan virus on camera	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DTI_2	Detrick base has been activated again	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6N_5	dogs are carriers of SARS-CoV-2	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AT_0	the new coronavirus could be transmitted by mosquitoes	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PJB_0	the most likely explanation for the virus is that it originated in animals	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJV_0	Coronavirus spreads via respiratory droplets that are produced when an infected person coughs or sneezes, according to the Centers for Disease Control and Prevention	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6W_3	raccoon dogs may have played a hitherto unexplored role in the development of the pandemic	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA1A_0	People also face headache and stress after continuously putting on a face mask for longer than 3 hours	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DZT_0	colloidal silver (or anything else, for that matter) would work against it	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJY_4	by asymptomatic superspreaders, cities and states are implementing mask mandates for indoor spaces since they help filter out larger droplets and can reduce spread	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3D_8	some people wear face masks in a bid to reduce the number of times they touch their nose and mouth (therefore reducing their risk of infection	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PK3_4	the 	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA2N_3	the virus responsible for Middle East Respiratory Syndrome, or MERS, which may also have originated in bats, and then spread to humans via camel	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PA1_3	-nCoV jumped directly from bats to humans	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJM_5	Doctors told Fox News, in some cases of West Nile infections, patients can show symptoms including high fever, stiff neck, severe headache, and can even become confused, weak and experience possible seizures	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PAM_4	Civets were an intermediate host infecting humans	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CV9Z_3	Maduro said the treatment, which he called carvativir, has been under testing for nine months among Venezuelans ill with the coronavirus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_9	in indoor public spaces and 6 feet of social distancing can’t be maintained — to no longer require face coverings be worn in outdoor public spaces	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHR_3	people working closely with COVID-19 patients need to wear N95 masks to protect themselves from the virus	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJI_4	Even tigers and lions infected at New York City’s Bronx Zoo in April appear to have contracted the virus from humans	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PA1_2	Almost certainly from animals, but when and how are mysteries	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AT_3	Older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear to be more vulnerable to becoming severely ill with the virus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVHF_0	- After a long struggle to contain coronavirus infections among migrant workers	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATGD_0	covid-19 could become a disease first encountered in early childhood	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATL4_0	the potential for infectivity—possessing a high enough viral load which is then capable of transmission to a person—after eating the particular food is quite remote	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5R_1	wearing masks can give someone] hypercapnia is malicious misinformation	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAAX_0	Since the virus can be detected in human feces, wastewater analyses have proven a useful tool for measuring when and in what quantity the virus was present in different regions	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PGI_2	the coronavirus that causes Covid-19 (technically known as SARS-CoV-2) is a new virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJ7_5	women may be at higher risk losing their jobs or of contracting COVID-19 as a result of the pandemic	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PE1_0	Young people are not just potential spreaders, but also are at risk for complications and death	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DUX_2	newly discovered viruses pose the greatest threat to human health	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVFD_2	Still under the Hollande government, there was a conscious liquidation of the stock of masks – which had existed in large quantities in all hospitals	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PDK_4	Not SARS exactly, but coronaviruses similar to SARS	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA2N_4	the new coronavirus can also pass from person to person, although it is not known how easily it spreads	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PAM_9	People became infected when they consumed raw date palm sap from palm trees that had bat urine in it	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATLF_0	hand dryers will spread COVID-19	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DUR_5	The reason the Wuhan Virus impacts the elderly vulnerable is simply because their immune systems are not as strong	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AM_0	There is also, of course, weapons such as Ebola, Avian Influenza, and the coronavirus that is currently infecting mostly Chinese and other Asian peoples	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVHF_2	Authorities are also taking no chances when it comes to the migrant workers hit hardest	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVBS_2	virus 	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DYE_3	the FDA and so on says it is dangerous for ingestion etc	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJ0_1	Children are also the main reservoir for seasonal coronaviruses that cause the common cold	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DYE_2	One of....was rats	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3D_7	Most often, the spread of respiratory viruses from person-to-person happens among close contacts	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATEY_0	case—Christian leaders are also fueling the flames	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PKF_0	Legionnaires’ disease is caused by bacteria that festers mostly in warm, standing water, not in human saliva	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATMA_1	Many of these Coronaviruses regularly circulate amongst humans and cause little more than a mild inconvenience	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5F_2	masks can prevent transmission in high-risk scenarios, said Chin-Hong and Rutherford	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AL_2	obviously, this came out of the Wuhan BSL 4	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DZE_1	this coronavirus originated in wildlife," the statement reads, citing nine scientific studies	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATF2_0	the crisis has been exaggerated by the media	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PCB_3	Cocktail of flu, HIV drugs appears to help fight coronavirus: Thai doctors	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATFZ_0	That's for both mom and baby	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958U_7	Researchers concluded the genome sequences of the coronavirus "was closely related … to two bat-derived severe acute respiratory syndrome (SARS)-like coronaviruses	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATGG_0	adults from all sections of society; male, female, all age groups, from professionals to daily wage earners	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA2M_1	Chinese scientists had created a pulmonary "supervirus" from bats and mice "for study purposes" that is capable of attacking humans	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA2J_0	A group of Chinese researchers has grafted a protein from bats into the Sars virus – acute pneumonia – taken from mice	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_3	Two case studies showed transmission in business class 	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958H_3	releasing an engineered bat-originated, cross-species superbug in a Chinese city would be close to the perfect crime	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA9W_2	the market in Wuhan linked to the first several dozens of coronavirus cases 	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHW_6	There have been a few reports of cats and dogs that became infected with COVID-19 after contact with their sick owner	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHW_7	there have been no confirmed reports of people contracting the disease from pets	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PDH_1	older people may be more at risk of infection because their immune systems may not be as strong as those of younger adults	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4F_1	Masks can also cause acne because of the moisture that is created while wearing a mask	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJO_2	SARS-CoV-2 comes calling	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3U_3	this "may lead to death	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P55_5	went into the fish market who were already infected	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATIW_0	Older populations seem more at risk due to the natural aging process, which brings diminished immunity	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_4	Either everyone should wear a mask for the flight to protect others (no meal for you) or it’s not so important as to be required for the full flight	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHW_10	Rather, the coronavirus is thought to be most commonly spread through respiratory droplets	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5M_2	wearing a face covering decreases oxygen levels and increases carbon dioxide levels	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PFZ_0	this coronavirus originated in wildlife," just like many other viruses that have recently emerged in humans	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA70_1	, like other recent viral outbreaks, COVID-19 originated in bats before it made the jump to humans	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHW_1	the virus	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJK_5	first experimental data to investigate the capacity of SARS-CoV-2 to infect and be transmitted by mosquitoes	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJK_6	biological vector of viruses, mosquitoes must take up sufficient virus to infect midgut epithelial cells	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRA_4	mask-wearing in South Korea was already common, giving the country a leg up in the fight against the virus	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_7	Denver’s mayor already has said he’ll keep the city’s mask order in place through at least early May regardless of what the state does	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DYE_0	MMS and chlorine dioxide has gone so viral, a 	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_2	Virus spreads on planes	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATMA_5	the main way the Coronavirus spreads is through respiratory droplets	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CV8C_0	armacies to offer the drug - under prescription - for "patients with or at risk of contracting the SARS-CoV-2 	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_0	I still need to wear a mask in Colorado	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P55_0	a bat-infected animal -- perhaps a pangolin -- infected the first human	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6Q_4	This suggests the importance of monitoring SARS-like coronaviruses in feral dogs in the fight against SARS-CoV-2	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P55_1	2019-nCoV is 96% identical at the whole-genome level to a bat coronavirus	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAAJ_3	the Indian subcontinent is where the first transmission happened	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
